ruta,clase,split
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e14968cff1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/277b0e1f52.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1e1c26946c.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b46e71d923.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d94dd88d15.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/9c4a7fb945.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/21b687fa19.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d7864bb51a.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d9cea535ec.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0886635fc6.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/46d4ab50f4.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7c0d6876e1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1367dcd959.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/32f5834816.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/db19503610.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/29bb408c01.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/da03603df1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c8cd4cf5e4.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/eb0719a90e.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7eb0d797cc.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/8ec8c68714.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d892d26bf2.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/33c066545b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d7f883f8c1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0e0ace958a.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/6132a761f6.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/bf414a81b6.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0a6170df3c.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c07aa64aa0.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d2085c1129.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/4e7f72cb52.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b830e7edb8.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/808fb9fe2d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e8a8f82034.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/94416326a9.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/ba9968150b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/8c1ec05b9f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/714553ea3f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/cb93d3fa18.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/aecaa4047b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/05375f747f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/77f45c0a4f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/188bdce61b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/6807fb8177.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c92c0b13f1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/99914dbc87.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c5cdb71cb2.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7c1e0034af.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1cdbf672c1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/bccd7c437d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/247dd12154.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/cba7061646.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/2989f346b1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/4e1273a68b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/f525c7156d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1c584b01cb.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1c5b97b092.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e535fac330.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/3a8d8d1549.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b5115761ad.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c74f2d9761.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d140507418.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/4aab538209.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/bf8cde1bc0.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e88dfd79bf.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/5325e4c605.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/ac98e24e1a.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/25549b123f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/443594c36f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/80a7444697.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b736896202.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/dcdc68019f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/87ba531d9b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b82c445fc1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7c8d48ca3b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/cdc4543064.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b6802950cf.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/bce8731d15.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/4b932cfe47.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/9ed52e609f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/02cb8dfcda.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7ecc4c99b5.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/11a90207b9.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e0b4cdc907.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b301eeadfb.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/26c3cf71ec.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0c53fc1670.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/96517a0f25.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/8831874a06.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/412533ba1d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/cc99cdbbe1.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/cda0fe1487.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/ade704593d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/5568c0bef8.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/4f51f71262.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/11c7d7cca7.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c9b5f1ab61.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/db5cebd9e5.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/9cd0e074e0.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7e14f56e3e.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/6a4473c457.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e53fb70a5c.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/9c1593f5cb.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/f929af1963.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b8e4d6575f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c370430957.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c71ccd3f2b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e5304eba74.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0f7fc0afc2.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/577fc68696.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e553801d6e.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/86277c7871.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/ad244e7959.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/f7a045ef97.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/10ffe10da7.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/5f3a63aaec.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/67983d4d54.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e8acef300a.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d7139a0bd5.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b29de37915.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/006bf8b386.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/081bf92a17.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b4c14158bd.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e2caf71266.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/fb17c11cb9.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/ba31246d2e.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/e73ee5c02a.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/ab804f26ed.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/85243e500f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/c898a67022.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/54e5c248a6.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1378bc0e76.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/73615f8747.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/6fd08cc02e.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/922d614b54.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0d65c3bb8d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/5ab54be9e0.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/0f4a380d55.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/d20781c7ec.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/11d0e0c061.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/363a3d53c4.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/bc07a38965.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/629906b44b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/3d3a742159.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/9720a8fef7.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b030682b78.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b38e9ae1be.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/53c8afbf8d.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/186b8b20ea.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/7b53fff56b.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/98c46f93ef.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/a91bcec7f7.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/3b885e9ac0.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/636df65c65.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/64a8387d42.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/07689c9aab.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/2c175bb27a.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/b1465510ab.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/de87011ddb.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/abcaae714f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/1120caa3de.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/dc2204087e.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/6546b7a63f.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/papel/748064d757.jpg,papel,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/123b53b039.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/451012387c.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/19afd23f52.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/dfe2a5d721.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d45926f6d0.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/1b84083e9d.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/78d2aa869d.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/26562e02fe.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/dc5618b31a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/b705f80592.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/49e9b6f333.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d26f77869a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/0def00529d.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/7265b7ccf1.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/91cc619c9a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/2eb6d77bd1.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/23f6cc49a0.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/749075ecd0.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/bb765cc75f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/6230400f97.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/c217ecc813.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d2e5b4c0d7.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/000b7d2162.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/76f992469c.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/3a2962c6f4.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/372e0cbab4.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/91a009a6eb.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/767cc0042e.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/4d399fd479.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/3af3030215.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/5bbbea08e1.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/e7157b4412.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/3d8e004062.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/3bb51cba26.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/8e899935f7.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/793ebdd1c5.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/03403ae76c.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/befbe8266f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/5daf7d0a19.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/743c638848.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/1f49b6158a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/35f68ab75c.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d1a9d3daf0.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/f6e21eced2.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/cecee27a10.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/ef1b98716f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/6b335a6600.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/db2125782a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/09319393d3.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/6da9339fd5.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/c61b89a498.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/079994e3a4.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/4fb188f599.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/ae1d4c59ca.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/4b56d8daf1.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/51dbcd19eb.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/190cd34ed4.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/62fd74ccbb.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/b1c9231b15.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/dbec7148dc.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/73aa0522b7.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/0b99dca307.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/58990d4b30.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/402a22546d.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/3307242431.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/35fdcbd7f1.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/94743a7843.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/97f96a095f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d99e333ee7.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d480d2af32.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/b1e96fb774.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/4d035c55bc.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d4ffa3a33f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/01f5aca92b.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/683de7f90d.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/dbab89ca95.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/da482b14ae.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/a7209bdc0e.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/a466787ff6.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/87c0499d06.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/08cd2c918d.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/74c838dabb.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/1a0a241081.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/6fd280f50a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/63dbeb3760.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/ed8c074db9.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/d7690a0943.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/049d27d867.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/b69ac02a8c.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/c33526c39f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/cd9db7fb95.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/58cd7aa135.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/980c6ce71f.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/ab9eff5c9a.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/a457673399.jpg,metal,val
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/val/metal/a12b7898bb.jpg,metal,val
